product_id,barcode,product_name,type,purchase_price,selling_price,selling_wcard
6230,10004330,Bf ıncili Jean Tp shp,Kot Pantolon,33.0,69.95,74.95
6231,10004330,Bf ıncili Jean Tp shp,Kot Pantolon,33.0,69.95,74.95
6232,10004205,Beyaz Skkny Jean,Kot Pantolon,24.84,49.95,54.45
6233,10002360,Fk 1014 Pileli Pantolon,Pantolon,32.0,59.99,64.99
6234,10004258,Çiçekli Pantolon,Pantolon,23.0,44.99,49.99
6235,10004259,Çiçek Desen Ceket-gömlek,Ceket,25.0,49.99,54.99
6236,10002360,Fk 1014 Pileli Pantolon,Pantolon,32.0,59.99,64.99
6237,10002715,Bol Pantolon,Pantolon,22.0,39.99,44.99
6238,10004307,3047-k Nakışlı Bluz,Bluz,20.0,39.95,44.45
6239,10004331,Kirazlı Elbise ,Elbise,27.0,54.99,59.99
6240,10004332,Nakışlı Elbise,Elbise,26.0,54.99,59.99
6241,10004333,1083-1085 Tişört,TışÖRT,7.5,14.99,19.99
6242,10004334,1064- Tişört,TışÖRT,8.0,17.99,19.99
6243,10004335,1063- Elbise,Elbise,15.0,32.99,39.99
6244,10004336,1064-elbise,Elbise,15.0,32.99,36.99
6245,10004337,1072-tişört,TışÖRT,11.0,21.99,24.99
6246,10004338,1089-tişört,TışÖRT,12.0,21.99,24.99
6247,10004339,1085-tişört,TışÖRT,10.0,19.99,24.99
6248,10004341,1069-tişört,TışÖRT,10.0,19.99,24.99
6249,10004342,1059 Tişört,TışÖRT,11.0,19.99,24.99
6250,10004343,238-a Bluz,Bluz,21.0,39.99,44.99
6251,10004344,3120 Tişörtt,TışÖRT,15.0,29.99,34.99
6252,10004345,Petek Desenli Elbise,Elbise,38.0,65.99,69.99
6253,10004346,Askılı Kolsuz Elbise,Elbise,30.0,59.99,64.99
6254,10004347,Kolları Fırfırlı ışört,TışÖRT,13.0,25.99,29.99
6255,10004348,Kısa Kollu Tulum,Tulum,40.0,79.99,84.99
6256,10004349,Volanlı Tulum,Tulum,40.0,79.99,84.99
6257,10004350,Sort Tulum,Tulum,20.0,39.99,44.99
6258,10004351,Gri Tulum,Tulum,20.0,39.99,44.99
6259,10004352,Gri Çapalı Elbise,Elbise,13.0,29.99,32.99
6260,10004353,Oranj Tişört,TışÖRT,14.0,29.99,34.99
6261,10004354,Büstiyer,Büstiyer,13.0,29.99,32.99
6262,10004356,2186 Büstiyer,Büstiyer,13.0,29.99,32.99
6263,10004181,Desenli Etek,Etek,15.0,29.95,33.45
6264,10004181,Desenli Etek,Etek,15.0,29.95,33.45
6265,10004358,ıp Askılı Elbise,Elbise,20.0,44.99,49.99
6266,10004359,Tulum,Tulum,20.0,44.99,49.99
6267,10004360,Uzun Elbise Madonna Yaka,Elbise,28.0,54.99,59.99
6268,10004362,Pantolon,Pantolon,15.0,29.99,34.99
6269,10004363,şort,şORT,12.0,24.99,29.99
6270,10004364,Kapri Pantolon,Pantolon,15.0,29.99,32.99
6271,10004365,Dijital Tişört,TışÖRT,10.0,19.99,24.99
6272,10004366,151 BEYAZ ELBıSE,Elbise,22.0,44.99,49.99
6273,10004367,SHOW OFFBÜSTıYER,Büstiyer,6.5,14.99,19.99
6274,10004368,423 V YAKA BÜSTıYER,Büstiyer,6.5,14.99,19.99
6275,10004369,261 CALıFORNıA TışÖRT,TışÖRT,6.5,14.99,19.99
6276,10004370,GRı BÜSTıYER,Büstiyer,9.0,24.99,29.99
6277,10004371,PEMBE BLUZ,Bluz,8.0,24.99,29.99
6278,10004372,LOS ANGELES TışÖRT,TışÖRT,6.5,14.99,19.99
6279,10004373,ASKILI BLUZ,Bluz,9.0,19.99,24.99
6280,10004375,609-MADONNA NAKIşLI BLUZ,Bluz,18.0,36.99,39.99
6281,10004376,435-MADONNA NAKIşLI BLUZ,Bluz,18.0,36.99,39.99
6282,10004377,647- OMZUAÇIK BLUZ,Bluz,16.0,34.99,39.99
6283,10004378,610 BEYAZ OMZU AÇIK BLUZ,Bluz,15.0,29.99,34.99
6284,10004379,514 YAKA DANTEL BLUZ,Bluz,21.0,39.99,44.99
6285,10004380,635 DESENLı KISA BLUZ,Bluz,13.0,27.99,29.99
6286,10004381,617 NAKIşLI YARIM KOL BLUZ,Bluz,18.0,39.99,44.99
6287,10004382,613- ELBıSE,Elbise,23.0,49.99,54.99
6288,10004382,613- ELBıSE,Elbise,23.0,49.99,54.99
6289,10004383,495- NAKIşLI ELBıSE,Elbise,31.0,59.99,64.99
6290,10004382,613- ELBıSE,Elbise,23.0,49.99,54.99
6291,10004384,Yan Serit Pantolon,Pantolon,25.0,49.95,54.95
6292,10004333,1083-1085 Tişört,TışÖRT,7.5,14.99,19.99
6293,10003933,Tasarım Tişört,TışÖRT,22.0,44.95,49.45
6294,10003933,Tasarım Tişört,TışÖRT,22.0,44.95,49.45
6295,10002958,5143 Uzun Kemerli Elbise,Elbise,35.0,69.99,74.99
6296,10004180,1064 ıp Askılı Desenli Bluz,Bluz,15.0,29.95,33.45
6297,10004373,ASKILI BLUZ,Bluz,9.0,19.99,24.99
6298,10004193,435 V Yaka Kısa Body,Body,6.5,12.45,14.45
6299,10003900,Y Bel P.Püskül Kot Pant.,Kot Pantolon,27.0,54.95,59.95
6300,10004385,Olsuz Bisiklet Yaka Elbise,Elbise,30.0,59.99,64.99
6301,10004387,Askılı Desenli Elbise,Elbise,34.0,69.99,74.99
6302,10004388,Askılı Desenli Salaş Elbise,Elbise,32.0,64.99,69.9
6303,10004389,1136 Madonna Yaka Elbis,Elbise,28.0,59.99,64.99
6304,10004390,Desenli Elbise,Elbise,20.0,39.99,44.99
6305,10004365,Dijital Tişört,TışÖRT,10.0,19.99,24.99
6306,10004362,Pantolon,Pantolon,15.0,29.99,34.99
6307,10004392,1113 Tulum,Tulum,28.0,59.99,64.99
6308,10004181,Desenli Etek,Etek,15.0,29.95,33.45
6309,10004332,Nakışlı Elbise,Elbise,26.0,54.99,59.99
6310,10004393,G30 Puantiyeli Elbise,Elbise,32.0,64.99,69.99
6311,10004394,G50 Papağanlı Elbise,Elbise,30.0,59.99,64.99
6312,10004395,2116 Kolsuz Midi Boy Elbise,Elbise,20.0,44.99,49.99
6313,10004396,2117 Uzun Elbise,Elbise,22.0,44.99,49.99
6314,10004397,2006 Dokuma  Tulum,Tulum,22.0,44.99,49.99
6315,10004398,2099 Midi Boy Elbise,Elbise,25.0,49.99,54.99
6316,10004399,2114 Askılı Tulum,Tulum,18.0,37.99,42.99
6317,10004400,Kemerli Elbise,Elbise,20.0,39.99,44.99
6318,10004382,613- ELBıSE,Elbise,23.0,49.99,54.99
6319,10004401,633 Madonna Yaka Volonlu Bluz,Bluz,15.0,37.99,42.99
6320,10004402,12 Büstiyer,Büstiyer,15.0,32.99,37.99
6321,10004403,673tulum,Tulum,28.0,57.99,62.99
6322,10004405,453 Madonna Yaka Dantelli Bluz,Bluz,22.0,44.99,49.99
6323,10004406,453 Madonna Yaka Dantelli Bluz,Bluz,18.0,37.99,39.99
6324,10004407,623 Çizgili Nakışlı Bluz,Bluz,22.0,39.99,44.99
6325,10004408,564 Tasarım Dantel Bluz,Bluz,20.0,44.99,49.99
6326,10004409,649 ıp Askılı Nakışlı Büstiyer,Büstiyer,18.0,37.99,39.99
6327,10004410,653 Amvelop Etek,Etek,20.0,44.99,49.99
6328,10004411,663 Nakışlı Midi Boy Elbise,Elbise,35.0,69.99,74.99
6329,10004412,Mavi Elbise,Elbise,18.0,44.99,49.99
6330,10004362,Pantolon,Pantolon,15.0,29.99,34.99
6331,10004413,Madonna Yaka Elbise,Elbise,28.0,54.95,59.95
6332,10004414,1137 Cizgili Elbise,Elbise,18.0,34.95,39.95
6333,10004414,1137 Cizgili Elbise,Elbise,18.0,34.95,39.95
6334,10004389,1136 Madonna Yaka Elbis,Elbise,28.0,59.99,64.99
6335,10004378,610 BEYAZ OMZU AÇIK BLUZ,Bluz,15.0,29.99,34.99
6336,10004415,2330 Askılı Fırfırli Bluz,Bluz,10.0,22.99,27.99
6337,10004416,2322 Madonna Yaka Bluz,Bluz,13.5,29.99,34.99
6338,10004417,2305 Desenli Askılı Fırfırlı Bluz,Bluz,16.0,32.99,37.99
6339,10004418,2327 şort ,şORT,17.5,34.99,39.99
6340,10004419,2287 Fırfırklı Bluz,Bluz,13.5,29.99,34.99
6341,10004420,2332 Çizgili Desenli Bluz,Bluz,16.0,34.99,39.99
6342,10004421,2312 Omuz Açık Bluz ,Bluz,13.5,29.99,34.99
6343,10004422,2306 Tüylü Bluz,Bluz,15.0,29.99,34.99
6344,10004400,Kemerli Elbise,Elbise,20.0,39.99,44.99
6345,10004423,406 Tulum şort Antrasit,Tulum,18.0,34.99,39.99
6346,10004423,406 Tulum şort Antrasit,Tulum,18.0,34.99,39.99
6347,10004425,410 şort Tulum Krem Çizg,Tulum,20.0,39.99,44.95
6348,10004426,431 Atlet Krem,Atlet,12.0,19.95,22.45
6349,10004427,448 şort Krem,şORT,13.0,22.45,24.95
6350,10004428,475 T.Shırt haki,TışÖRT,10.0,19.95,22.45
6351,10004429,484 şort Siyah Ve Krem,şORT,13.0,24.95,27.45
6352,10004430,493 Tulum Pantalon Antrasit,Tulum,20.0,39.95,44.95
6353,10004431,494 Dantel Atlet,Atlet,18.0,34.95,39.95
6354,10004432,498 Elbise Krem,Elbise,18.0,39.95,44.45
6355,10004433,500 Tunik Krem,TışÖRT,14.0,27.45,29.95
6356,10004434,116 Elbise Siyah Gri ,Elbise,16.0,29.95,33.45
6357,10004435,118-elbise,Elbise,14.0,27.45,29.95
6358,10004436,11257 Kalın Askılı Madonna Bluz,Bluz,19.0,39.95,44.95
6359,10004437,11258 Askısı Bağcıklı Kısa Fırfırlı Bluz,Bluz,17.0,34.95,39.95
6360,10004438,14032 Salash Bağlamalı Pant,Pantolon,18.0,34.95,39.95
6361,10004439,14043 Empirme Papağan Deseni Pant,Pantolon,18.0,34.95,39.95
6362,10004440,Pantolon Deseni ,Pantolon,17.0,34.95,39.95
6363,10004441,Pantolon Bağlamalı,Pantolon,22.0,44.95,49.95
6364,10004442,0389 Çizgili Elbise,Elbise,25.0,49.95,54.45
6365,10004443,0466 Beyaz Elbise,Elbise,35.0,69.95,74.45
6366,10004444,0409 Desenli Takım,Takım,40.0,84.95,89.95
6367,10004445,507 Kol Volan Bluz,Bluz,16.0,29.95,34.45
6368,10004446,529 Bluz,Bluz,16.0,29.95,34.45
6369,10004447,D112 V Baskılı Tişört,TışÖRT,12.0,19.95,22.45
6370,10004448,3110 Nakışlı Tişört,TışÖRT,13.0,24.95,27.45
6371,10004449,2120 Çiçek Desenli Tulum,Tulum,24.0,49.95,54.95
6372,10004450,2102 Desenli Bluz,Bluz,10.0,24.95,27.45
6373,10004451,2330- Askılı Fırfırlı Bluz,Bluz,10.0,19.95,22.45
6374,10004452,2322 Madonna Yaka,Bluz,13.5,24.95,27.45
6375,10004453,2305 Desenli Askılı Fırfırlı,Bluz,16.0,29.95,33.45
6376,10004454,2327 şort,şORT,17.5,34.95,39.95
6377,10004455,2287 Fırfırlı Bluz,Bluz,13.5,27.45,29.95
6378,10004456,2332 Çizgili Bluz,Bluz,16.0,34.95,39.95
6379,10004457,2312 Omuz Açık Bluz,Bluz,13.5,24.95,27.45
6380,10004457,2312 Omuz Açık Bluz,Bluz,13.5,24.95,27.45
6381,10004460,2306 Tüylü Bluz,Bluz,15.0,29.95,34.45
6382,10004461,263 Fileli Tişört 72,TışÖRT,7.0,14.95,17.45
6383,10004462,240 Sarı Fileli Tişört Bye,TışÖRT,8.0,14.95,17.45
6384,10004463,Kayık Yaka Çizgili Bluz,Bluz,6.5,14.95,17.45
6385,10004464,220 Tişört Never Mind,TışÖRT,7.0,14.95,17.45
6386,10004465,545 Askılı Fırfırlı Crop,TışÖRT,6.5,14.95,17.45
6387,10004466,şort,şORT,7.0,14.95,17.45
6388,10004413,Madonna Yaka Elbise,Elbise,28.0,54.95,59.95
6389,10004467,1091 Askılı Elbise,Elbise,22.0,44.95,49.45
6390,10004468,1115 Kemerli  Etek ,Etek,17.0,34.95,39.95
6391,10004362,Pantolon,Pantolon,15.0,29.99,34.99
6392,10004181,Desenli Etek,Etek,15.0,29.95,33.45
6393,10004470,1314 Kimono,Ceket,18.0,34.95,39.45
6394,10004471,242 Bluz,Bluz,16.0,29.95,34.95
6395,10004472,306 Arkası Bağlamalı Bluz,Bluz,15.0,29.95,34.45
6396,10004473,Madonna Yaka Elbise,Elbise,12.0,19.95,22.45
6397,10004474,şortlu Tulum,Tulum,13.0,19.95,22.45
6398,10004475,Elbise,Elbise,10.0,19.95,22.45
6399,10004476,Polo Yaka Tişört,TışÖRT,10.0,19.95,22.45
6400,10004477,Polo Yaka Elbise,Elbise,14.0,24.95,27.45
6401,10004466,şort,şORT,7.0,14.95,17.45
6402,10004451,2330- Askılı Fırfırlı Bluz,Bluz,10.0,19.95,22.45
6403,10004452,2322 Madonna Yaka,Bluz,13.5,24.95,27.45
6404,10004453,2305 Desenli Askılı Fırfırlı,Bluz,16.0,29.95,33.45
6405,10004454,2327 şort,şORT,17.5,34.95,39.95
6406,10004455,2287 Fırfırlı Bluz,Bluz,13.5,27.45,29.95
6407,10004456,2332 Çizgili Bluz,Bluz,16.0,34.95,39.95
6408,10004457,2312 Omuz Açık Bluz,Bluz,13.5,24.95,27.45
6409,10004460,2306 Tüylü Bluz,Bluz,15.0,29.95,34.45
6410,10004477,Polo Yaka Elbise,Elbise,14.0,24.95,27.45
6411,10004408,564 Tasarım Dantel Bluz,Bluz,20.0,44.99,49.99
6412,10004468,1115 Kemerli  Etek ,Etek,17.0,34.95,39.95
6413,10004397,2006 Dokuma  Tulum,Tulum,22.0,44.99,49.99
6414,10004399,2114 Askılı Tulum,Tulum,18.0,37.99,42.99
6415,10003952,Mohito Bluz,Bluz,12.0,29.95,34.45
6416,10004478,27786  Bluz- Atlet,Atlet,19.44,36.95,39.95
6417,10004479,2600 Bluz,Bluz,9.72,19.95,22.45
6418,10004480,21099 Bluz,Bluz,10.8,19.95,22.45
6419,10004481,21432 Bluz,Bluz,23.76,42.45,46.95
6420,10004482,21536 Bluz,Bluz,21.6,39.95,44.45
6421,10004483,21346 Büstiyer,Büstiyer,14.04,22.45,24.95
6422,10004484,21258 Elbise,Elbise,34.56,69.95,74.45
6423,10004485,21582 Elbise,Elbise,48.6,89.9,94.95
6424,10004486,20349 Etek,Etek,21.6,39.95,44.45
6425,10004487,21539 Etek,Etek,21.6,39.9,44.5
6426,10004488,20525 Pantolon,Pantolon,25.92,49.95,54.45
6427,10004489,21382 Mr Bluz,Bluz,16.2,29.95,33.45
6428,10004490,21353 Pantolon,Pantolon,32.0,64.95,69.95
6429,10004491,21675 şort,şORT,21.6,39.95,44.5
6430,10004492,21744 şort,şORT,25.92,44.45,49.95
6431,10004493,21525 Mr T-shırt,TışÖRT,18.0,32.95,34.95
6432,10004494,21617 T-shırt,TışÖRT,16.0,29.95,32.95
6433,10004495,21619 T-shırt,TışÖRT,15.0,27.45,29.95
6434,10004496,21665 T-shırt,TışÖRT,13.0,24.95,27.45
6435,10004497,21666 T-shırt,TışÖRT,20.0,39.95,44.45
6436,10004498,21682 Tulum,Tulum,40.0,74.95,79.95
6437,10003559,Siyah Yüksek Bel Jean,Kot Pantolon,25.0,49.99,54.99
6438,10003560,Kot Yüksek Bel Jean,Kot Pantolon,28.0,54.99,59.99
6439,10004260,Paça Lazer Kesim Pntoln,Kot Pantolon,30.0,59.95,64.95
6440,10003865,Asit Yıkama Yuksek Bel,Kot Pantolon,26.0,49.99,54.99
6441,10004500,Beyaz Yüksek Bel ,Kot Pantolon,24.0,49.95,54.45
6442,10004501,Yüksek Bel ıspanyol Paça,Kot Pantolon,26.0,49.99,54.99
6443,10004502,Droplu Yüksek Bel Jean,Kot Pantolon,32.0,59.95,64.45
6444,10004503,Boyfrıend Jean,Kot Pantolon,34.0,69.95,74.95
6445,10004504,2700 Tişört,TışÖRT,12.0,22.45,24.95
6446,10004505,517  Elbise,Elbise,35.0,69.95,74.45
6447,10004506,2547 Elbise,Elbise,32.0,64.95,69.95
6448,10004507,Pliseli Elbise,Elbise,26.0,54.95,59.95
6449,10004508,Baskılı Elbise,Elbise,15.0,34.95,39.95
6450,10004509,40824 Kısa Elbise,Elbise,17.0,39.95,44.45
6451,10004510,11384 Body,Body,12.0,19.95,22.45
6452,10004511,50329 Elbise,Elbise,29.0,59.95,64.45
6453,10004512,60102 Tulum,Tulum,25.0,54.95,59.95
6454,10004513,078 Bluz,Bluz,17.0,34.95,39.95
6455,10004514,711 Kemerli Elbise,Elbise,20.0,44.95,49.95
6456,10004515,ıp Askılı Beyaz Elbise,Elbise,25.0,49.95,54.95
6457,10004516,576 Güpür Detay Elbise Beyaz,Elbise,45.0,84.95,89.95
6458,10004517,Kot ıp Askılı Elbise,Elbise,24.0,49.95,54.95
6459,10004518,076 Omuz Açık Elbise,Elbise,17.0,34.95,39.95
6460,10004360,Uzun Elbise Madonna Yaka,Elbise,28.0,54.99,59.99
6461,10004519,1140 Elbise,Elbise,23.0,44.95,49.95
6462,10004520,323 Tulum,Tulum,23.0,44.95,49.95
6463,10004521,1142 Etek,Etek,18.0,34.95,39.95
6464,10004473,Madonna Yaka Elbise,Elbise,12.0,19.95,22.45
6465,10004474,şortlu Tulum,Tulum,13.0,19.95,22.45
6466,10004522,Bluz,Bluz,7.5,14.95,17.45
6467,10004484,21258 Elbise,Elbise,34.56,69.95,74.45
6468,10004523,21599 Tişört,TışÖRT,18.0,29.95,34.95
6469,10004523,21599 Tişört,TışÖRT,18.0,29.95,34.95
6470,10004315,21041 Saten Çizgili Elbise,Elbise,41.04,79.95,84.45
6471,10004389,1136 Madonna Yaka Elbis,Elbise,28.0,59.99,64.99
6472,10004389,1136 Madonna Yaka Elbis,Elbise,28.0,59.99,64.99
6473,10004525,Dantelbüstiyer,Büstiyer,20.0,39.99,44.99
6474,10004402,12 Büstiyer,Büstiyer,15.0,32.99,37.99
6475,10004516,576 Güpür Detay Elbise Beyaz,Elbise,45.0,84.95,89.95
6476,10004528,665çiçekli Elbise,Elbise,20.0,44.99,49.99
6477,10004362,Pantolon,Pantolon,15.0,29.99,34.99
6478,10004529,1139 Elbise,Elbise,25.0,49.99,54.99
6479,10004530,9810 TışÖRT,TışÖRT,17.0,29.99,32.99
6480,10004531,8112 TışÖRT,TışÖRT,14.0,22.99,29.99
6481,10004532,DESENı PANTOLON,Pantolon,25.0,49.99,54.99
6482,10004533,ÇıÇıEKLı BLUZ ARKA DETAY,Bluz,20.0,39.99,44.99
6483,10004534,ALT DANTEL FIRFIR ELBıSE,Elbise,32.0,64.99,69.99
6484,10004535,ORANGE KISA BLUZ,Bluz,15.0,29.99,34.99
6485,10004536,ASKILI BLUZ,Bluz,20.0,39.99,44.99
6486,10004537,DESENLı KRUVAZE TULUM,Tulum,27.0,54.99,59.99
6487,10004538,6310 KRUVAZE ELBıSE,Elbise,51.84,99.99,104.99
6488,10004539,ARKASI BAğLAMALI BLUZ,Bluz,16.2,32.99,34.99
6489,10004540,KISA ÇıÇEKLı ELBıSE,Elbise,41.04,79.99,84.99
6490,10004541,ıP ASKILI TULUM,Tulum,45.36,89.99,94.99
6491,10004542,KREM şıFON EMPıRME ELBıSE,Elbise,23.76,59.99,64.99
6492,10004543,ANDORA ÇıXZGıLı ELBıSE,Elbise,34.56,64.99,69.99
6493,10004544,21437 ELBıSE,Elbise,40.0,79.99,84.99
6494,10004545,21546 ELBıSE,Elbise,40.0,79.99,84.99
6495,10004546,21590 EBıSE,Elbise,32.0,64.99,69.99
6496,10004547,20138 PANTOLON,Pantolon,30.0,59.99,64.99
6497,10004548,20205 şORT,şORT,21.6,39.99,44.99
6498,10004549,21541 şORT,şORT,25.92,49.99,54.99
6499,10004550,21352 TışÖRT,TışÖRT,18.36,37.99,39.99
6500,10004478,27786  Bluz- Atlet,Atlet,18.0,36.95,39.95
6501,10004551,6406 şifon Empirme Elbise,Elbise,32.0,79.99,84.99
6502,10004528,665çiçekli Elbise,Elbise,20.0,44.99,49.99
6503,10004260,Paça Lazer Kesim Pntoln,Kot Pantolon,30.0,59.95,64.95
6504,10004254,011 şortlu Tulum,Tulum,32.4,55.0,69.95
6505,10004552,Elbise,Elbise,25.0,50.0,54.95
6506,10004553,20682 Büstiyer,Büstiyer,20.0,39.95,44.95
6507,10004553,20682 Büstiyer,Büstiyer,20.0,39.95,44.95
6508,10004554,21596 Mr Büstiyer,Büstiyer,20.0,39.95,44.95
6509,10004555,8000 Çanta,Canta,38.0,79.95,84.45
6510,10004556,80033 Canta,Canta,22.0,49.95,54.45
6511,10004557,21590 Elbise,Elbise,32.0,64.95,69.95
6512,10004558,21723 Elbise,Elbise,35.0,69.95,74.45
6513,10004559,21198 Gömlek,Gömlek,32.0,64.95,69.45
6514,10004560,21199 Gömlek,Gömlek,34.0,69.95,74.45
6515,10004561,21267 Gömlek,Gömlek,32.0,64.95,79.45
6516,10004562,21393 Gömlek,Gömlek,30.0,59.95,64.45
6517,10004538,6310 KRUVAZE ELBıSE,Elbise,51.84,99.99,104.99
6518,10004541,ıP ASKILI TULUM,Tulum,45.36,89.99,94.99
6519,10004277,10-atlet,Atlet,8.0,14.95,17.45
6520,10004563,1159 Kumş Pant Desenli,KUMAş PANTOLON,35.0,69.95,74.45
6521,10004564,1049 K Kuşaklı Pantolon,Pantolon,35.0,69.95,74.45
6522,10004565,1337 Geniş Paçalı Pantolon,Pantolon,30.0,59.95,64.45
6523,10004566,Nr-024 Tensel Elbise,Elbise,40.0,84.95,89.95
6524,10004532,DESENLı PANTOLON,Pantolon,20.0,49.99,54.99
6525,10004567,17Y122 Nakışlı Pis Dikş Tişört,TışÖRT,10.0,19.95,22.45
6526,10004568,17y125 Kollar Fırfırlı Ön.,TışÖRT,15.0,29.95,34.45
6527,10004569,17y139 Love Nakışlı Kısa,TışÖRT,10.0,19.95,22.45
6528,10004570,17y158 Cep Kapaklı Ceket,Ceket,37.0,74.95,79.95
6529,10004571,17y175 Önü şemsiye  Nakışlı,TışÖRT,10.0,19.95,22.45
6530,10004572,17Y237 VıSKON ASıMETRıK BLUZ,Bluz,18.0,34.95,39.95
6531,10004534,ALT DANTEL FIRFIR ELBıSE,Elbise,32.0,64.99,69.99
6532,10004573,17Y265 FLAMıNGO,TışÖRT,15.0,29.95,34.45
6533,10004574,17Y291 DESENLı şıFON MıDı BOY ELBıSE,Elbise,45.0,94.95,99.99
6534,10004575,2288-ELBıSE,Elbise,40.0,79.95,84.45
6535,10004576,Desenli Elbise,Elbise,40.0,79.95,84.45
6536,10004577,Tül Dantel  tasarım Ceket,Ceket,40.0,79.95,84.45
6537,10004578,295 Gömlek,Gömlek,23.0,44.95,49.45
6538,10004579,284 Etek,Etek,28.0,54.95,59.95
6539,10004580,606 Elbise,Elbise,30.0,59.95,64.45
6540,10004581,600 Çiçekli Elbise,Elbise,35.0,69.95,74.45
6541,10004503,Boyfrıend Jean,Kot Pantolon,34.0,69.95,74.95
6542,10003560,Kot Yüksek Bel Jean,Kot Pantolon,28.0,54.99,59.99
6543,10004260,Paça Lazer Kesim Pntoln,Kot Pantolon,30.0,59.95,64.95
6544,10003559,Siyah Yüksek Bel Jean,Kot Pantolon,25.0,49.99,54.99
6545,10003865,Asit Yıkama Yuksek Bel,Kot Pantolon,26.0,49.99,54.99
6546,10003897,Mom Jeans,Kot Pantolon,24.0,49.95,54.95
6547,10003898,Yırtık Mom Jeans,Kot Pantolon,27.0,49.95,54.95
6548,10004583,Bf Çok Yırtıklı Jean,Kot Pantolon,25.0,49.95,54.95
6549,10004584,Yan şeritli Mom Jean Gucci Model,Kot Pantolon,28.0,54.95,59.95
6550,10004570,17y158 Cep Kapaklı Ceket,Ceket,37.0,74.95,79.95
6551,10004585,128 Altı Püsküllü Tişört,TışÖRT,10.0,19.95,22.5
6552,10003560,Kot Yüksek Bel Jean,Kot Pantolon,28.0,54.99,59.99
6553,10004556,80033 Canta,Canta,22.0,49.95,54.45
6554,10004574,17Y291 DESENLı şıFON MıDı BOY ELBıSE,Elbise,45.0,79.95,84.45
6555,10004574,17Y291 DESENLı şıFON MıDı BOY ELBıSE,Elbise,45.0,79.95,84.45
6556,10004586,Salaş Ceket ,Ceket,30.0,59.95,64.95
6557,10004408,564 Tasarım Dantel Bluz,Bluz,20.0,44.99,49.99
6558,10004587,Kot Mont 1017,Ceket,50.0,99.95,104.95
6559,10004588,535 Elbise,Elbise,30.0,59.95,64.45
6560,10004589,284 A Etek,Etek,25.0,49.95,54.45
6561,10004590,517 Bluz,Bluz,20.0,39.95,44.45
6562,10004591,536 Bluz,Bluz,20.0,39.95,44.45
6563,10004592,295 Gömlek,Gömlek,25.0,49.95,54.95
6564,10004578,295 Gömlek,Gömlek,23.0,49.95,54.45
6565,10004593,1331 Ribanalı File Mont,Mont,24.0,54.95,59.45
6566,10004594,Mtf N 15 Bluz,Bluz,25.0,54.95,59.45
6567,10004595,6024 Atlas Havuç Pantolon,Pantolon,25.0,49.95,54.45
6568,10004596,6061 Desenli Elbise,Elbise,36.0,74.95,79.45
6569,10004597,6173 Süet Tasarım Yelek,Yelek,32.0,64.95,69.95
6570,10004598,6255 Kruvaze Empirme Elbise,Elbise,45.0,89.95,94.45
6571,10004277,10-atlet,Atlet,8.0,14.95,17.45
6572,10004599,104 - Klasik Pantolon Haki,Pantolon,33.0,59.95,64.45
6573,10004600,570 Önden Dikişli Tayt Pant.,Pantolon,25.0,49.95,54.45
6574,10004601,142- Klasik Kumaş Etek,Etek,17.0,34.95,37.99
6575,10003915,142-klasik Kumaş Etek,Etek,15.0,34.95,37.99
6576,10004602,104-kumaş Pantolon,KUMAş PANTOLON,33.0,59.95,64.45
6577,10004603,1668 Ön Kuş Baskılı Elbise,Elbise,22.0,44.95,49.45
6578,10004604,1452 Gipeli Nakışlı Gömlek,Gömlek,35.0,64.95,69.95
6579,10004605,M007-yaka Kuş Gözlü Gömlek,Gömlek,25.0,49.95,54.45
6580,10004606,16k710 Parçalı Midi Boy Elbise,Elbise,40.0,79.99,84.99
6581,10004607,17y140 Yarım Patlı Alt Elbise,Elbise,50.0,99.0,105.0
6582,10004534,ALT DANTEL FIRFIR ELBıSE,Elbise,32.0,64.99,69.99
6583,10004608,17y237 Vizkon Asimetrik Bluz,Bluz,18.0,34.99,0.0
6584,10004609,17y280 şifon Desenli Vatkalı Elbise,Elbise,50.0,99.99,105.0
6585,10004610,17y285 şifon Anvelop Elbise,Elbise,40.0,79.99,84.99
6586,10004611,17Y306 ELBıSE DESENLı ÖN,Elbise,48.0,89.99,94.99
6587,10004612,335 KOT CEKET,Ceket,50.0,99.95,107.99
6588,10004613,Dantelli Kot Elbise,Elbise,38.0,74.99,79.95
6589,10004614,371 Kot Etek,Etek,27.0,54.95,59.95
6590,10004615,376 Kot Yelek,Yelek,40.0,74.95,79.95
6591,10004616,E-238 Dantel Atlet Krem,Atlet,20.0,39.95,44.45
6592,10004617,E-244 Dantel Yelek Haki,Yelek,13.0,24.95,27.45
6593,10004618,E-256 Ceket,Ceket,26.0,49.95,54.95
6594,10004619,E-296 Elbise,Elbise,16.0,29.95,33.45
6595,10004620,612 NAkışlı Bluz,Bluz,22.0,44.95,49.95
6596,10004621,076 Elbise,Elbise,16.0,39.95,44.45
6597,10004622,108 Beyaz Dantelli Bluz,Bluz,23.0,44.95,49.45
6598,10004623,716 Haki Dantelli Bluz,Bluz,22.0,44.95,49.95
6599,10004624,561 Altı Güpür Bluz,Bluz,22.0,44.95,49.45
6600,10004625,3009 Gömlek,Gömlek,32.0,64.95,69.99
6601,10004626,20034 Bluz,Bluz,15.0,29.95,34.95
6602,10004627,20156 Bluz,Bluz,32.4,64.95,69.99
